customer_id,arrival_date,departure_date,lifetime,plan_type,num_profiles,age_group,region,weekly_view_hrs,categories_used,days_since_last_login,acquisition_cost,service_cost,promo_subscriber,monthly_rate,monthly_spend
49150,2021-01-22,2022-09-09,595,standalone,2,45-54,US,7.9,2,0.639,46.27,5.59,false,11.99,9.2
49151,2026-08-18,,,bundle,2,18-24,EMEA,1.7,1,3.891,29.94,2.89,true,18.99,18.73
49152,2023-08-11,2025-01-02,510,standalone,3,35-44,US,14.3,3,1.094,56.95,6.04,false,11.99,11.44
49153,2026-07-01,,,standalone,1,25-34,US,5.5,0,4.433,46.01,6.85,false,11.99,10.34
49154,2024-06-12,2024-08-21,70,standalone,3,45-54,US,2.9,0,3.465,35.27,4.48,true,11.99,12.37
49155,2023-06-18,2023-11-07,142,bundle,2,25-34,APAC,5.2,1,14.155,40.66,3.69,false,18.99,17.94
49156,2025-08-16,2025-09-30,45,standalone,1,45-54,LATAM,0.8,0,15.413,38.18,2.13,true,11.99,11.21
49157,2021-01-22,2021-04-08,76,bundle,2,35-44,US,1.3,3,3.958,60.64,3.77,false,18.99,18.38
49158,2025-06-14,,,standalone,2,55+,EMEA,8.8,4,4.137,38.75,3.83,false,11.99,13.96
49159,2020-05-31,2020-12-15,198,standalone,1,55+,LATAM,7.2,1,1.203,55.04,5.53,false,11.99,12.17
49160,2020-04-22,2020-10-07,168,standalone,4,35-44,LATAM,8.1,1,3.128,42.64,5.29,false,11.99,13.81
49161,2024-08-26,2025-06-27,305,bundle,5,55+,US,4.9,1,5.739,42.13,3.27,false,18.99,19.84
49162,2022-10-15,2024-02-04,477,standalone,3,25-34,EMEA,20.7,2,0.194,38.17,8.71,false,11.99,9.78
49163,2020-10-04,2021-06-19,258,standalone,1,55+,LATAM,4.2,1,7.097,41.59,3.35,false,11.99,11.57
49164,2021-11-10,2022-01-07,58,standalone,3,18-24,US,2.3,3,13.19,59.5,2.78,false,11.99,10.74
49165,2024-10-15,2025-12-25,436,bundle,4,18-24,LATAM,26.0,1,6.771,55.49,6.13,false,18.99,22.12
49166,2026-05-12,,,standalone,1,45-54,US,17.8,2,4.236,41.68,5.8,true,11.99,11.51
49167,2026-03-27,2026-06-18,83,standalone,1,18-24,LATAM,2.2,2,3.748,56.38,3.52,false,11.99,11.71
49168,2024-07-26,,,bundle,2,25-34,US,9.6,4,0.153,54.12,5.34,false,18.99,18.64
49169,2020-09-07,2021-11-09,428,bundle,3,55+,US,3.7,2,4.268,69.58,3.55,false,18.99,18.77
49170,2025-09-04,,,bundle,1,18-24,LATAM,28.7,2,1.877,61.75,7.8,false,18.99,16.51
49171,2025-04-13,,,standalone,2,45-54,US,4.1,2,4.613,53.78,3.13,false,11.99,11.77
49172,2020-01-04,2021-01-28,390,standalone,5,18-24,US,12.1,3,5.352,43.5,4.17,false,11.99,10.49
49173,2026-04-13,,,bundle,1,25-34,EMEA,5.1,1,1.888,49.57,5.08,false,18.99,21.53
49174,2020-09-02,2021-01-12,132,bundle,1,25-34,APAC,1.4,1,1.869,28.01,2.85,true,18.99,18.12
49175,2022-12-10,2023-07-12,214,standalone,1,18-24,LATAM,3.2,1,1.477,55.0,4.47,false,11.99,12.23
49176,2026-05-09,,,standalone,4,25-34,LATAM,7.5,2,2.415,54.55,4.15,false,11.99,12.5
49177,2023-04-05,2023-10-27,205,bundle,4,35-44,US,4.1,2,2.759,48.73,4.1,true,18.99,21.43
49178,2025-12-23,2026-05-08,136,bundle,6,35-44,US,2.6,4,2.405,47.57,3.88,false,18.99,18.52
49179,2023-05-12,2023-08-06,86,standalone,1,45-54,LATAM,1.6,0,4.528,45.78,3.72,false,11.99,12.66
49180,2021-04-05,2022-09-13,526,standalone,1,35-44,LATAM,8.0,3,4.67,49.03,4.21,false,11.99,12.34
49181,2025-07-17,,,bundle,3,55+,EMEA,8.0,1,0.533,47.47,5.29,false,18.99,17.0
49182,2023-08-15,2025-01-27,531,standalone,1,25-34,EMEA,10.5,2,7.297,37.28,3.54,false,11.99,10.78
49183,2025-07-26,2025-12-01,128,standalone,3,25-34,APAC,13.7,3,4.345,60.61,5.9,false,11.99,13.35
49184,2023-04-13,2023-10-09,179,bundle,7,25-34,LATAM,11.1,4,5.366,54.31,5.17,false,18.99,19.04
49185,2020-09-28,2022-01-04,463,standalone,0,35-44,US,4.7,2,3.649,40.46,3.51,false,11.99,12.62
49186,2024-08-09,2024-09-16,38,bundle,5,55+,LATAM,2.7,1,7.517,49.14,4.95,false,18.99,20.6
49187,2023-01-10,2024-10-12,641,bundle,3,35-44,LATAM,24.2,3,4.839,51.4,4.91,true,18.99,20.12
49188,2023-11-29,2025-03-04,461,standalone,1,18-24,US,6.6,1,4.457,21.03,3.61,true,11.99,10.67
49189,2026-04-28,,,standalone,0,18-24,EMEA,7.4,3,2.053,39.99,5.05,false,11.99,11.13
49190,2024-01-24,2024-05-12,109,standalone,1,25-34,LATAM,4.0,0,1.528,35.62,6.63,false,11.99,12.19
49191,2024-02-10,2025-04-01,416,standalone,1,25-34,US,2.0,0,0.552,51.12,3.13,false,11.99,12.28
49192,2024-07-18,2024-12-20,155,standalone,1,35-44,US,5.4,1,5.252,77.77,4.27,false,11.99,12.5
49193,2024-06-05,2025-03-07,275,standalone,4,25-34,US,10.1,2,20.591,60.79,4.8,false,11.99,11.72
49194,2023-02-15,2023-05-06,80,standalone,1,45-54,US,0.9,2,14.697,56.09,2.44,false,11.99,11.37
49195,2020-01-21,2020-08-04,196,standalone,1,25-34,US,3.5,2,10.569,44.02,3.07,false,11.99,13.71
49196,2021-02-10,2021-07-08,148,standalone,2,45-54,LATAM,4.3,1,8.4,50.69,4.85,false,11.99,12.26
49197,2024-09-30,2025-08-07,311,standalone,3,35-44,US,25.9,2,7.49,42.76,5.81,true,11.99,11.42
49198,2025-12-30,,,standalone,0,35-44,EMEA,10.5,3,0.686,41.36,4.98,false,11.99,10.5
49199,2020-11-29,2021-01-02,34,standalone,0,45-54,APAC,1.5,1,7.288,61.36,4.16,false,11.99,10.46
49200,2022-05-12,2023-07-22,436,standalone,5,18-24,US,12.5,1,2.773,41.9,6.02,false,11.99,12.14
49201,2025-02-17,2026-01-18,335,standalone,1,35-44,APAC,3.6,0,9.615,62.67,3.32,false,11.99,11.27
49202,2022-06-20,2022-12-26,189,standalone,1,18-24,APAC,11.0,1,3.218,65.56,6.71,false,11.99,14.19
49203,2020-03-20,2020-05-12,53,bundle,5,35-44,APAC,19.6,4,9.873,59.74,6.54,true,18.99,21.01
49204,2025-02-08,2026-02-23,380,standalone,3,25-34,LATAM,9.2,1,0.076,47.78,6.17,false,11.99,12.19
49205,2022-03-07,2023-01-03,302,standalone,3,35-44,LATAM,2.0,1,1.344,37.96,2.97,false,11.99,11.16
49206,2025-10-12,2025-12-08,57,standalone,3,25-34,US,5.5,0,4.457,43.49,5.79,true,11.99,12.12
49207,2021-01-18,2025-04-20,1553,bundle,2,55+,EMEA,28.6,3,0.427,71.24,5.04,false,18.99,20.76
49208,2024-05-02,2025-09-16,502,standalone,4,25-34,US,5.5,3,0.081,37.8,4.51,true,11.99,11.68
49209,2024-05-11,,,standalone,4,55+,US,5.5,2,0.083,40.71,5.38,false,11.99,12.36
49210,2024-04-08,,,bundle,5,45-54,US,8.1,6,0.381,50.95,3.77,false,18.99,17.29
49211,2026-06-17,2026-08-17,61,standalone,2,18-24,LATAM,4.8,3,6.886,55.87,4.42,true,11.99,10.99
49212,2020-11-13,2021-03-13,120,standalone,2,18-24,US,1.9,0,3.714,36.07,3.71,false,11.99,11.23
49213,2025-11-29,,,bundle,2,35-44,APAC,7.4,4,1.504,59.55,4.76,false,18.99,18.32
49214,2022-10-28,2023-02-07,102,standalone,3,35-44,US,5.1,2,5.923,44.12,4.89,false,11.99,13.29
49215,2022-11-06,2024-08-13,646,standalone,2,25-34,US,2.4,1,1.637,53.26,2.99,false,11.99,12.88
49216,2021-09-15,2022-02-08,146,bundle,5,55+,US,5.0,3,7.685,45.95,3.86,false,18.99,19.47
49217,2023-09-01,2023-12-04,94,standalone,1,18-24,APAC,4.4,0,5.61,48.59,4.99,false,11.99,14.43
49218,2026-04-04,,,standalone,3,45-54,EMEA,18.9,2,3.776,53.6,5.26,false,11.99,9.18
49219,2024-07-13,2024-08-28,46,standalone,2,35-44,APAC,1.3,0,4.944,56.73,3.39,false,11.99,11.24
49220,2020-03-11,2020-04-25,45,standalone,0,35-44,LATAM,2.5,2,15.064,53.48,3.71,false,11.99,10.62
49221,2025-08-21,,,standalone,2,25-34,US,18.5,1,0.069,45.61,8.37,false,11.99,11.6
49222,2021-08-25,2022-08-07,347,standalone,1,45-54,US,9.8,1,1.489,38.02,6.52,false,11.99,11.77
49223,2021-07-29,2023-11-28,852,bundle,5,45-54,US,6.1,6,0.934,50.37,3.4,false,18.99,16.77
49224,2025-10-15,2026-06-06,234,standalone,0,18-24,EMEA,3.5,1,4.453,53.49,3.84,false,11.99,11.89
49225,2026-03-19,,,standalone,0,18-24,US,6.4,1,7.338,61.05,4.57,false,11.99,11.27
49226,2020-05-27,2021-06-30,399,bundle,4,25-34,US,13.4,3,1.426,54.45,5.87,false,18.99,17.79
49227,2023-03-14,2024-06-10,454,bundle,2,35-44,APAC,19.9,3,0.281,56.06,6.61,true,18.99,17.61
49228,2022-09-03,2023-02-16,166,standalone,2,18-24,US,3.6,2,5.483,57.43,4.38,false,11.99,11.18
49229,2025-10-06,2026-03-20,165,standalone,2,35-44,US,14.2,1,10.379,39.28,5.59,true,11.99,10.74
49230,2025-11-13,,,standalone,2,35-44,US,11.5,5,2.874,48.79,5.38,false,11.99,8.58
49231,2023-06-15,2024-01-19,218,bundle,3,35-44,US,6.1,1,3.119,59.27,6.87,false,18.99,21.08
49232,2025-09-30,2026-04-08,190,standalone,3,25-34,US,5.4,0,1.773,63.56,5.69,false,11.99,13.12
49233,2024-07-25,2024-11-07,105,standalone,3,45-54,US,1.9,0,16.834,63.53,3.29,false,11.99,11.76
49234,2024-05-29,2024-11-02,157,standalone,5,18-24,APAC,8.8,4,5.102,49.62,4.01,false,11.99,11.97
49235,2024-02-21,2024-05-06,75,bundle,1,25-34,LATAM,5.3,3,15.371,71.01,3.77,false,18.99,21.44
49236,2022-07-26,2024-06-11,686,standalone,4,45-54,US,18.5,3,0.258,45.5,9.48,false,11.99,11.86
49237,2025-12-20,2026-07-14,206,bundle,1,18-24,US,1.0,2,4.157,45.73,2.54,false,18.99,20.59
49238,2023-11-13,2025-05-28,562,standalone,1,25-34,US,13.7,1,0.929,56.75,5.46,false,11.99,11.1
49239,2022-06-16,2024-08-16,792,bundle,4,45-54,US,28.4,4,0.342,50.6,6.86,true,18.99,17.3
49240,2025-10-25,,,standalone,2,25-34,US,19.5,4,0.962,39.8,4.98,false,11.99,10.09
49241,2021-03-04,2023-01-20,687,bundle,6,18-24,US,4.9,2,0.111,59.62,6.17,false,18.99,20.64
49242,2022-10-24,2023-05-13,201,bundle,3,25-34,LATAM,3.0,2,2.493,38.99,3.45,true,18.99,19.97
49243,2021-10-18,2021-11-16,29,bundle,6,45-54,APAC,2.5,1,17.577,48.97,3.27,false,18.99,24.16
49244,2022-06-20,2023-02-07,232,standalone,1,18-24,US,2.2,1,7.539,54.88,2.92,false,11.99,13.22
49245,2025-07-03,2026-08-22,415,bundle,2,45-54,US,5.1,3,9.861,42.67,3.3,false,18.99,20.34
49246,2025-04-04,2025-10-10,189,standalone,3,45-54,US,8.4,1,0.983,32.87,6.61,false,11.99,12.04
49247,2024-10-06,2026-03-04,514,standalone,1,25-34,US,6.4,1,3.005,60.38,4.95,false,11.99,13.37
49248,2023-10-16,2026-01-29,836,bundle,4,25-34,LATAM,14.7,3,0.192,45.33,6.12,true,18.99,17.91
49249,2024-02-27,2024-08-26,181,bundle,4,45-54,LATAM,11.2,1,1.849,70.48,5.99,false,18.99,17.94
49250,2020-05-27,2021-05-06,344,standalone,0,25-34,LATAM,7.7,3,1.77,41.98,4.15,true,11.99,11.01
49251,2022-07-26,2022-11-24,121,standalone,3,45-54,LATAM,15.0,2,11.291,46.29,5.28,true,11.99,12.43
49252,2024-07-09,2024-10-22,105,standalone,2,18-24,US,2.5,0,1.877,56.97,3.91,false,11.99,12.31
49253,2023-12-14,2025-10-16,672,bundle,5,35-44,US,12.5,2,0.406,48.66,6.16,true,18.99,18.82
49254,2026-06-30,,,standalone,2,25-34,LATAM,5.5,2,1.426,49.6,4.15,false,11.99,11.69
49255,2022-01-27,2024-09-02,949,bundle,5,35-44,US,17.2,2,2.317,34.64,5.61,false,18.99,20.31
49256,2025-12-15,,,standalone,1,18-24,EMEA,5.1,1,5.576,47.44,3.49,false,11.99,11.43
49257,2020-08-07,2021-05-19,285,standalone,1,35-44,LATAM,7.6,4,3.721,52.1,3.95,false,11.99,10.92
49258,2024-08-05,2024-12-21,138,standalone,2,45-54,LATAM,9.4,3,5.568,41.13,4.87,true,11.99,10.29
49259,2021-04-11,2022-02-26,321,bundle,2,18-24,US,5.2,3,2.446,46.0,4.77,false,18.99,16.68
49260,2025-09-24,2026-04-26,214,standalone,4,25-34,LATAM,13.3,2,16.766,49.67,4.5,false,11.99,13.96
49261,2025-12-16,2026-08-08,235,standalone,0,25-34,US,7.2,0,3.699,48.42,5.59,false,11.99,13.21
49262,2025-09-12,2026-02-07,148,standalone,1,35-44,US,6.3,4,3.826,33.71,4.63,true,11.99,11.64
49263,2023-06-14,2024-04-20,311,standalone,2,35-44,LATAM,10.5,2,7.834,61.82,4.59,false,11.99,11.25
49264,2023-02-07,2025-07-23,897,bundle,2,45-54,EMEA,16.3,3,3.231,64.3,4.48,false,18.99,18.41
49265,2022-08-16,2022-12-04,110,standalone,3,35-44,LATAM,7.9,1,2.826,41.98,4.69,true,11.99,12.75
49266,2025-12-22,,,standalone,4,35-44,APAC,23.0,4,0.455,40.7,5.81,false,11.99,9.85
49267,2022-09-28,2023-05-30,244,standalone,3,35-44,US,6.2,0,0.555,51.93,5.38,false,11.99,11.24
49268,2022-12-16,2023-10-17,305,standalone,2,45-54,US,11.4,6,1.801,38.43,5.0,false,11.99,12.41
49269,2022-07-11,2022-12-05,147,standalone,2,18-24,APAC,2.7,2,0.659,48.41,3.96,true,11.99,10.54
49270,2022-06-20,2023-05-27,341,bundle,2,35-44,EMEA,7.1,3,4.717,43.71,3.59,true,18.99,23.12
49271,2026-05-26,,,bundle,4,25-34,LATAM,11.8,3,5.724,69.82,4.7,false,18.99,19.67
49272,2024-01-13,2024-06-02,141,bundle,5,25-34,APAC,5.2,2,15.093,51.69,2.88,false,18.99,21.34
49273,2020-01-19,2020-08-23,217,bundle,4,25-34,LATAM,21.2,2,2.832,43.87,8.27,false,18.99,19.3
49274,2025-09-15,2026-01-05,112,bundle,1,35-44,EMEA,15.7,1,12.89,62.0,6.29,false,18.99,21.89
49275,2023-12-09,2026-02-12,796,standalone,2,35-44,LATAM,4.6,2,0.081,44.9,4.7,false,11.99,11.24
49276,2024-01-13,2024-09-19,250,bundle,4,18-24,EMEA,2.3,1,2.348,60.16,3.92,false,18.99,17.32
49277,2021-02-28,2021-08-23,176,standalone,2,18-24,US,2.1,1,2.727,51.6,3.59,false,11.99,10.71
49278,2024-08-21,2025-03-12,203,standalone,2,18-24,US,10.5,1,3.856,47.25,6.32,false,11.99,10.06
49279,2025-02-28,2025-11-03,248,standalone,1,18-24,LATAM,12.0,1,0.826,46.91,6.71,false,11.99,12.42
49280,2024-10-09,2024-12-31,83,standalone,2,35-44,LATAM,3.3,0,6.832,50.3,4.33,false,11.99,10.65
49281,2026-04-18,2026-06-24,67,standalone,7,25-34,US,3.4,1,7.131,40.85,5.98,false,11.99,11.51
49282,2025-01-21,2025-11-30,313,standalone,2,25-34,EMEA,11.4,2,3.012,49.98,4.95,false,11.99,10.36
49283,2026-04-15,,,bundle,3,25-34,US,14.4,1,3.523,54.32,6.88,false,18.99,18.39
49284,2020-05-19,2020-10-19,153,bundle,3,45-54,LATAM,8.4,1,4.022,43.01,5.72,false,18.99,19.14
49285,2020-03-17,2020-09-15,182,standalone,3,25-34,EMEA,12.4,1,0.518,27.02,7.07,false,11.99,12.07
49286,2025-07-17,2025-10-29,104,bundle,3,18-24,APAC,2.5,2,4.891,34.33,3.34,true,18.99,20.7
49287,2022-05-11,2023-08-14,460,standalone,3,18-24,LATAM,34.3,4,0.532,52.11,8.29,false,11.99,11.04
49288,2026-08-27,,,standalone,3,35-44,US,9.1,2,0.571,41.31,4.24,false,11.99,11.19
49289,2022-10-03,2023-08-16,317,standalone,2,35-44,US,4.7,0,0.473,49.29,6.28,false,11.99,13.3
49290,2021-08-14,2022-05-21,280,bundle,3,35-44,EMEA,12.4,4,5.366,62.35,4.32,false,18.99,17.12
49291,2026-01-17,,,standalone,4,55+,EMEA,13.4,2,5.652,56.35,5.67,false,11.99,13.66
49292,2026-07-03,,,bundle,3,25-34,LATAM,3.2,2,3.296,48.83,4.28,false,18.99,17.51
49293,2024-05-08,2025-10-21,531,standalone,3,35-44,US,4.0,2,2.121,41.07,4.07,false,11.99,9.98
49294,2024-02-13,2024-10-11,241,standalone,3,18-24,US,4.3,1,6.681,63.89,3.23,false,11.99,11.15
49295,2022-05-16,2023-02-01,261,standalone,1,25-34,US,7.8,1,13.732,44.01,4.09,false,11.99,12.79
49296,2021-09-01,2022-01-09,130,bundle,2,35-44,LATAM,2.9,0,6.746,58.1,3.86,false,18.99,16.95
49297,2024-04-11,2026-08-04,845,bundle,5,18-24,US,17.8,3,0.331,61.09,6.36,false,18.99,19.93
49298,2021-12-09,2023-03-06,452,standalone,3,18-24,US,12.7,2,3.409,60.59,5.52,false,11.99,12.85
49299,2022-08-27,2022-10-02,36,standalone,0,45-54,US,0.7,1,17.584,44.02,1.9,false,11.99,11.18
49300,2021-10-02,2022-08-16,318,bundle,7,25-34,LATAM,10.2,2,2.648,67.45,5.12,false,18.99,19.29
49301,2020-10-04,2021-07-06,275,bundle,7,25-34,US,13.6,3,2.831,63.57,5.18,false,18.99,20.24
49302,2020-09-16,2021-06-09,266,bundle,4,35-44,US,11.5,1,4.942,44.94,6.29,false,18.99,16.54
49303,2024-09-20,2025-08-18,332,standalone,3,25-34,US,11.2,1,0.883,49.89,6.67,false,11.99,13.25
49304,2026-06-10,,,standalone,2,45-54,US,9.6,3,1.27,55.62,4.97,false,11.99,12.32
49305,2023-07-27,2023-08-18,22,standalone,3,55+,LATAM,2.3,0,19.537,46.24,3.77,false,11.99,11.31
49306,2024-06-02,2024-11-19,170,standalone,0,18-24,US,5.3,1,12.009,64.4,3.54,false,11.99,10.75
49307,2025-06-27,2025-07-13,16,bundle,4,25-34,US,5.0,1,7.999,72.9,5.98,true,18.99,18.86
49308,2021-04-04,2022-07-21,473,bundle,2,25-34,US,22.5,3,9.276,61.97,4.41,false,18.99,16.13
49309,2025-11-19,2026-02-01,74,standalone,1,35-44,EMEA,1.3,2,6.094,66.51,2.79,false,11.99,10.78
49310,2026-05-13,,,bundle,3,45-54,EMEA,11.7,3,0.856,44.4,5.16,false,18.99,19.22
49311,2022-08-29,2023-07-21,326,standalone,3,55+,LATAM,14.3,3,5.274,52.08,4.69,false,11.99,11.33
49312,2024-09-05,2026-04-29,601,standalone,3,25-34,APAC,6.6,3,4.466,49.28,3.59,false,11.99,12.07
49313,2025-05-23,,,bundle,5,35-44,EMEA,45.2,3,2.913,64.06,7.41,false,18.99,16.88
49314,2022-02-05,2025-02-03,1094,standalone,4,18-24,LATAM,19.0,3,1.392,59.14,4.62,false,11.99,11.73
49315,2022-07-25,2024-04-27,642,standalone,3,45-54,US,4.2,2,3.27,39.59,3.82,false,11.99,14.92
49316,2024-12-17,2025-05-13,147,standalone,2,25-34,LATAM,2.0,2,0.199,57.46,5.04,false,11.99,11.2
49317,2022-04-03,2022-10-29,209,standalone,0,25-34,US,1.6,2,12.118,32.98,1.93,false,11.99,12.16
49318,2026-07-03,,,standalone,2,45-54,US,18.2,3,3.544,53.39,5.14,false,11.99,9.55
49319,2022-01-30,2022-09-05,218,standalone,1,25-34,US,3.7,0,10.801,41.67,3.62,false,11.99,10.7
49320,2023-10-14,2024-01-21,99,bundle,1,18-24,LATAM,4.9,1,6.823,67.0,4.73,false,18.99,20.12
49321,2025-06-09,2025-12-12,186,standalone,2,25-34,US,3.8,0,8.26,45.97,4.03,false,11.99,13.46
49322,2020-10-25,2021-03-29,155,bundle,3,18-24,LATAM,1.5,1,4.242,36.55,3.09,false,18.99,16.01
49323,2022-04-06,2022-09-30,177,standalone,1,18-24,LATAM,0.6,1,2.598,41.63,2.29,false,11.99,11.75
49324,2026-02-04,,,bundle,3,35-44,US,17.0,2,1.031,42.62,5.74,true,18.99,18.84
49325,2021-06-23,2023-02-11,598,bundle,2,35-44,EMEA,16.0,2,3.693,52.29,5.22,false,18.99,18.87
49326,2023-07-04,2024-01-23,203,standalone,1,45-54,US,1.7,2,6.189,37.05,2.77,false,11.99,13.23
49327,2025-10-25,2026-07-25,273,standalone,1,45-54,LATAM,2.7,0,3.285,37.21,3.28,false,11.99,12.0
49328,2025-12-05,,,standalone,4,45-54,US,7.8,3,1.284,44.93,3.66,false,11.99,14.65
49329,2023-01-09,2023-06-10,152,bundle,5,45-54,US,3.3,1,6.673,48.43,3.85,false,18.99,17.21
49330,2024-09-06,2025-01-02,118,standalone,1,45-54,APAC,7.1,0,9.456,50.16,4.61,false,11.99,10.16
49331,2020-11-28,2021-08-21,266,standalone,3,45-54,US,9.2,2,3.348,62.4,4.75,false,11.99,12.23
49332,2021-01-04,2021-08-26,234,bundle,3,18-24,US,4.8,2,16.236,55.92,3.16,false,18.99,21.27
49333,2023-09-15,2024-01-14,121,standalone,2,35-44,EMEA,5.6,1,3.393,60.69,5.66,false,11.99,10.85
49334,2022-03-13,2022-08-11,151,standalone,2,18-24,US,5.0,4,4.672,59.08,4.92,false,11.99,11.68
49335,2026-07-24,,,standalone,1,35-44,EMEA,10.3,7,0.026,53.42,4.45,false,11.99,13.5
49336,2024-06-19,2026-01-24,584,standalone,1,35-44,US,11.1,1,2.941,46.44,5.72,false,11.99,11.58
49337,2022-12-11,2023-10-27,320,standalone,4,45-54,US,10.7,1,0.597,56.22,5.51,false,11.99,10.46
49338,2022-03-15,2022-06-12,89,bundle,3,45-54,LATAM,10.5,4,6.89,55.66,4.93,true,18.99,19.47
49339,2023-01-05,2025-02-03,760,bundle,1,18-24,US,6.1,3,2.53,45.34,3.47,false,18.99,18.68
49340,2020-04-10,2020-08-20,132,standalone,2,25-34,US,10.3,2,14.168,48.01,4.83,false,11.99,12.36
49341,2020-10-08,2022-03-29,537,standalone,1,45-54,US,10.7,4,0.249,53.77,5.34,false,11.99,10.68
49342,2023-12-09,2024-09-16,282,bundle,5,25-34,APAC,11.8,3,0.555,55.55,6.19,false,18.99,19.04
49343,2026-08-18,,,bundle,3,45-54,US,5.9,1,1.471,57.94,6.73,false,18.99,19.33
49344,2025-07-30,2025-12-12,135,standalone,6,35-44,APAC,4.1,2,0.942,39.88,4.8,true,11.99,12.43
49345,2023-02-11,2023-09-08,209,standalone,2,55+,US,3.9,2,1.774,57.89,4.17,false,11.99,10.8
49346,2024-06-06,,,standalone,1,25-34,US,8.4,2,1.287,41.66,3.79,false,11.99,12.84
49347,2026-08-03,,,standalone,4,35-44,US,7.4,4,2.736,44.16,3.31,false,11.99,13.12
49348,2020-01-06,2020-03-09,63,standalone,3,35-44,EMEA,5.5,1,2.945,30.61,6.72,true,11.99,12.17
49349,2021-09-08,2021-10-14,36,standalone,0,18-24,US,1.6,0,14.323,40.58,3.16,false,11.99,13.01
49350,2019-12-26,2021-01-18,389,standalone,0,18-24,US,10.4,3,2.141,42.63,4.23,true,11.99,11.34
49351,2024-07-12,2025-03-12,243,bundle,4,35-44,US,6.6,2,6.078,68.15,3.93,false,18.99,17.14
49352,2025-07-05,,,bundle,4,35-44,US,18.5,3,1.3,61.43,4.9,false,18.99,20.31
49353,2023-03-31,2023-10-10,193,bundle,4,18-24,APAC,10.3,1,1.464,52.89,6.65,false,18.99,18.68
49354,2022-03-26,2022-09-07,165,standalone,2,25-34,US,5.3,0,3.702,51.01,4.6,false,11.99,12.13
49355,2023-11-05,2024-06-05,213,standalone,2,35-44,US,8.0,2,10.194,33.93,4.72,false,11.99,12.65
49356,2022-11-09,2022-12-23,44,standalone,3,18-24,APAC,3.5,2,5.575,41.93,3.9,true,11.99,10.84
49357,2020-08-31,2021-02-23,176,bundle,3,55+,APAC,7.9,3,4.636,72.13,4.45,false,18.99,19.33
49358,2020-09-04,2020-10-10,36,bundle,2,25-34,LATAM,6.1,0,12.19,54.24,5.68,true,18.99,18.99
49359,2026-07-21,,,bundle,4,18-24,LATAM,4.0,2,5.629,47.82,4.22,false,18.99,20.93
49360,2021-10-16,2022-08-10,298,standalone,2,18-24,EMEA,5.1,5,8.689,58.6,2.81,false,11.99,12.51
49361,2020-10-16,2021-06-11,238,bundle,1,45-54,US,8.0,2,1.287,51.26,5.86,true,18.99,17.28
49362,2021-09-17,2021-11-13,57,standalone,2,25-34,APAC,1.2,1,9.354,47.27,2.15,true,11.99,13.25
49363,2026-01-15,,,standalone,1,18-24,US,2.6,3,0.842,56.06,3.16,false,11.99,12.37
49364,2026-04-20,,,standalone,0,25-34,LATAM,12.2,0,11.593,54.51,4.87,true,11.99,12.56
49365,2024-11-26,2025-01-17,52,bundle,3,55+,EMEA,2.2,0,10.861,43.35,4.49,false,18.99,21.42
49366,2022-07-20,2023-02-04,199,standalone,0,45-54,EMEA,6.6,1,4.754,63.32,4.55,false,11.99,10.4
49367,2026-07-19,,,standalone,4,18-24,LATAM,3.2,2,3.459,65.91,3.08,false,11.99,12.27
49368,2026-02-28,,,standalone,3,45-54,US,6.1,2,0.224,48.58,4.37,false,11.99,10.11
49369,2025-12-18,,,standalone,2,55+,US,2.8,1,2.01,50.36,4.08,false,11.99,11.9
49370,2022-11-27,2023-06-24,209,bundle,3,25-34,LATAM,4.9,2,1.848,51.37,5.43,false,18.99,18.61
49371,2026-06-24,,,bundle,4,35-44,LATAM,13.9,4,11.207,68.71,4.11,false,18.99,18.65
49372,2026-04-26,,,bundle,4,45-54,US,7.4,2,2.277,55.06,4.38,true,18.99,21.44
49373,2021-07-21,2021-08-12,22,bundle,5,45-54,US,3.7,0,5.63,66.32,7.05,false,18.99,20.33
49374,2023-07-26,2023-09-28,64,standalone,1,45-54,EMEA,1.9,1,25.303,66.6,2.57,false,11.99,12.52
49375,2026-01-29,2026-05-25,116,standalone,2,25-34,US,3.3,1,3.869,59.69,4.52,false,11.99,12.42
49376,2023-03-02,2023-06-15,105,standalone,1,35-44,US,2.3,0,12.694,48.48,3.42,false,11.99,10.23
49377,2026-02-15,,,bundle,3,18-24,US,9.0,4,1.073,52.05,4.58,false,18.99,18.07
49378,2020-05-12,,,bundle,6,25-34,APAC,90.0,8,0.012,57.78,6.77,true,18.99,20.75
49379,2025-08-18,2025-10-16,59,bundle,3,25-34,APAC,2.5,0,7.546,55.92,4.34,false,18.99,17.44
49380,2023-10-02,2024-01-22,112,standalone,0,45-54,EMEA,2.3,0,8.476,43.54,3.74,false,11.99,10.22
49381,2021-04-01,2022-08-11,497,bundle,6,18-24,LATAM,17.0,2,0.572,63.35,6.52,false,18.99,21.95
49382,2025-09-13,2026-02-28,168,standalone,5,45-54,US,5.4,2,7.131,55.06,3.82,false,11.99,13.13
49383,2021-05-31,2021-11-24,177,bundle,4,25-34,APAC,14.8,3,1.277,50.45,6.13,true,18.99,21.32
49384,2020-09-08,2021-02-20,165,standalone,4,45-54,LATAM,2.5,2,3.067,46.64,3.09,false,11.99,12.89
49385,2026-01-10,2026-04-03,83,standalone,0,35-44,LATAM,4.1,0,2.14,53.45,5.14,true,11.99,12.01
